ProjID,Delivery Date,Lease_Up_Time,MarketCode,StateName,CountyCode,CountyName,TractCode,BlockGroupCode,Latitude,Longitude,ETAKInd,True Owner,ManagementCompany,Submarket,Name,Address,City,Zip,Phone,YearBuilt,Rehab1,Rehab2,Rehab3,Quantity,AreaPerUnit,Level,Neighborhood,Status,Initial_Property_Grade_A,Initial_Property_Grade_A+,Initial_Property_Grade_A-,Initial_Property_Grade_B,Initial_Property_Grade_B+,Initial_Property_Grade_B-,Initial_Property_Grade_C,Initial_Property_Grade_C+,Initial_Property_Grade_C-,Initial_Property_Grade_D,"MarketName_Akron, OH","MarketName_Austin-Round Rock, TX",StateCode_OH,StateCode_TX,Average_Rent_During_LeaseUp,YearBuilt_vs_Overall,AreaPerUnit_vs_Overall,Quantity_vs_Overall,Individual_Competitive_Score,Average_Concession_During_LeaseUp,Effective_Age,First Status_LU,First Status_UC/LU,State_OH,State_TX
42336,Jan-15,16,12420,Texas,453,Travis,1305.0,1.0,30.25976,-97.74799,,Christopher Investment Company,Christopher Investment Company,South Austin,The Catherine,214 Barton Springs Rd,Austin,78704,5127682557,2015,,,,300,897,19,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2488.705882352941,0.7357723577235902,-0.009916005599626687,0.048042376130763786,0.37451985240805985,0.07344264144027107,10,0,1,0,1
65886,Apr-16,5,12420,Texas,453,Travis,603.0,2.0,30.29035,-97.74777,,Cardinal Group Companies,Cardinal Group Companies,Downtown/University,The Corner,2508 San Gabriel St,Austin,78705,5126050022,2016,,,,63,1330,8,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3139.3333333333335,1.7357723577235902,0.4680175167809326,-0.7799111010125396,0.8523092136935669,0.0059109140806417665,9,0,1,0,1
20697,Sep-08,18,12420,Texas,453,Travis,1748.0,2.0,30.1636,-97.82699,,"McCann Realty Partners, LLC",Roscoe Property Management,Far South Austin,The Cove at Saddle Creek,10601 Manchaca Rd,Austin,78748,5122821170,2009,2019.0,,,208,787,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,777.6315789473684,-5.26422764227641,-0.1313309881905309,-0.2733572858826704,-2.726184574771898,0.119314520772672,6,0,1,0,1
35750,Jun-08,14,12420,Texas,453,Travis,2308.0,4.0,30.22676,-97.76152,,Sendera Investment Group,Lincoln Property Company,South Austin,The Davis SoCo,3809 S Congress Ave,Austin,78704,5129168660,2008,2019.0,,,375,975,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1270.2,-6.26422764227641,0.07617825478301454,0.3100529701634549,-3.0472497506706095,0.16571407705565272,6,0,1,0,1
52348,Mar-17,17,12420,Texas,453,Travis,1855.0,1.0,30.48367,-97.63268,,Bluestone Properties,Bluestone Properties,Pflugerville/Wells Branch,The Emerson,1221 New Meister Ln,Pflugerville,78660,5122517000,2017,,,,384,941,2,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1192.7222222222222,2.73577235772359,0.03864998743673498,0.34149424144737783,1.447780023382291,0.023640738378681733,8,0,1,0,1
65404,Nov-09,12,12420,Texas,491,Williamson,20804.0,1.0,30.51112,-97.58083,,Bassham Properties,Bassham Properties,Round Rock/Georgetown,The Fairways at Star Ranch,150 Klattenhoff Ln,Hutto,78634,5122159173,2009,,,,396,1034,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,959.2307692307693,-5.26422764227641,0.14130083635449942,0.3834159364926084,-2.5130403829333336,0.07530171631402495,16,0,1,0,1
69751,Feb-16,5,12420,Texas,209,Hays,10909.0,3.0,30.02555,-97.87576,,Madrone Ventures LLC,Capstone Real Estate Investments LLC,San Marcos,The Green at Plum Creek,4300 Cromwell Dr,Kyle,78640,5122682400,2016,,,,246,838,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1188.6666666666667,1.7357723577235902,-0.07503858717111167,-0.1406052515727736,0.8172535523959069,0.021813954462703834,9,1,0,0,1
88636,Dec-18,8,12420,Texas,453,Travis,902.0,1.0,30.25888,-97.70448,,BlackRock,Cypress Real Estate Advisors ,East Austin,The Guthrie,3218 Gonzales St,Austin,78702,5123899097,2019,,,,322,735,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1584.2222222222222,4.73577235772359,-0.18872716177895832,0.12489881704702,2.3362477937375115,0.07182127292249091,6,0,1,0,1
88543,Feb-17,5,12420,Texas,453,Travis,1839.0,1.0,30.39057,-97.65141,,Pedcor Companies ,Pedcor Companies ,North Central Austin,The Heights on Parmer,1500 E Parmer Ln,Austin,78753,5127179112,2017,,,,282,841,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,909.1666666666666,2.73577235772359,-0.07172726946408703,-0.01484016643708197,1.3433999647351524,0.0,8,0,1,0,1
77756,Feb-17,11,12420,Texas,453,Travis,1840.0,1.0,30.4331,-97.65115,,FSC Realty,Westwood Residential,Pflugerville/Wells Branch,The Highlands,1501 S Heatherwilde Blvd,Pflugerville,78660,5122510100,2017,,,,292,857,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1156.75,2.73577235772359,-0.054066908359955534,0.02009457943394355,1.3556850222405972,0.022845167964129175,8,0,1,0,1
42323,Apr-13,10,12420,Texas,453,Travis,2407.0,1.0,30.14021,-97.79916,,Mesirow Financial,Greystar,Far South Austin,The Landing Double Creek,11301 Farrah Lane,Austin,78748,5124946986,2013,,,,293,831,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1069.3636363636363,-1.2642276422764098,-0.08276499515416924,0.023588054021046023,-0.6522257088802464,0.0089207193305495,12,0,1,0,1
42292,Mar-15,7,12420,Texas,491,Williamson,20311.0,1.0,30.47832,-97.7908,,CAF Management,CAF Management,Cedar Park,The M at Lakeline,10500 Lakeline Mall Dr,Austin,78717,5123312760,2015,,,,374,1163,2,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1607.75,0.7357723577235902,0.28368749775655977,0.3065594955763522,0.5143043273040334,0.0,10,0,1,0,1
19963,Sep-08,31,12420,Texas,491,Williamson,20510.0,4.0,30.48446,-97.73622,,CWS Capital Partners LLC,CWS Apartments,Cedar Park,The Marquis at Brushy Creek,15510 Ranch Rd 620 N,Austin,78717,5128284100,2009,,,,360,977,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,920.34375,-5.26422764227641,0.0783857999210309,0.2576508513569167,-2.5570679108905123,0.16266324776048713,16,0,1,0,1
66282,Sep-16,21,12420,Texas,491,Williamson,20311.0,1.0,30.47675,-97.78493,,Stream Realty Partners,Greystar,Cedar Park,The Michael at Presidio,13535 Lyndhurst St ,Austin,78717,5122589800,2017,,,,415,892,4,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1298.1818181818182,2.73577235772359,-0.015434868444667793,0.44979195364755675,1.453214109057906,0.10829855300986711,8,0,1,0,1
19152,Apr-08,14,12420,Texas,453,Travis,1100.0,1.0,30.26905,-97.75156,,GID Real Estate Investments,Windsor Communities,Downtown/University,The Monarch by Windsor,801 W 5th St,Austin,78703,5123220777,2008,,,,305,1265,29,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2587.6666666666665,-6.26422764227641,0.39627229979539824,0.0655097490662766,-3.00013018138633,0.07549326889161577,17,0,1,0,1
42760,Oct-13,9,12420,Texas,453,Travis,1785.0,1.0,30.43892,-97.73359,,Timbercreek Asset Management,Alliance Residential Company,Northwest Austin,The Monterra Apartments,13401 Legendary Dr,Austin,78727,5122198700,2014,,,,255,882,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1131.2,-0.2642276422764098,-0.026472594134750005,-0.10916398028885066,-0.16188839543640005,0.0,11,0,1,0,1
10253992,Jul-19,11,12420,Texas,453,Travis,2407.0,2.0,30.12438,-97.80464,,The GenCap Partners,Allied Orion Group,Southeast Austin,The Park at Estancia,820 Camino Vaquero Pkwy,Austin,78747,5122806711,2020,,,,320,878,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1295.8333333333333,5.73577235772359,-0.030887684410782934,0.11791186787281482,2.8822022471131232,0.05890368684025262,5,0,1,0,1
10253290,Jul-19,11,12420,Texas,209,Hays,10809.0,1.0,30.19737,-98.04856,,Privately Owned,Greystar,Southwest Austin,The Ridge at Headwaters,1040 Flathead Dr,Dripping Springs,78620,5124886692,2019,,,,168,880,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1354.25,4.73577235772359,-0.02868013927276647,-0.41309626936677224,2.2766628832066105,0.0,6,0,1,0,1
56838,Aug-16,7,12420,Texas,453,Travis,1914.0,1.0,30.25916,-97.86094,,Stratus Properties Inc.,Roscoe Property Management,Southwest Austin,The Santal I,7624 Tecoma Cir,Austin,78735,5128990000,2016,,,,236,982,3,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1605.25,1.7357723577235902,0.083904662766072,-0.1755399974437991,0.8579495782028568,0.08302620765103803,9,1,0,0,1
82277,Sep-18,8,12420,Texas,453,Travis,1914.0,1.0,30.25916,-97.86094,,Stratus Properties Inc.,Capstone Real Estate Services,Southwest Austin,The Santal II,7624 Tecoma Cir,Austin,78735,5128990000,2018,,,,212,988,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1475.3333333333333,3.73577235772359,0.09052729818012129,-0.25938338753426016,1.8431676908089796,0.07447610225143345,7,0,1,0,1
10251501,Oct-18,9,12420,Texas,491,Williamson,20302.0,1.0,30.58042,-97.80525,,SPI Advisory,Carroll Organization,Cedar Park,The Sarah,16760 Ronald Reagan Blvd,Leander,78641,5127828931,2019,,,,270,997,4,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1192.3,4.73577235772359,0.10046125130119532,-0.05676186148231255,2.3866721819556913,0.10226403824326862,6,0,1,0,1
34301,Oct-11,10,12420,Texas,209,Hays,10907.0,3.0,30.02605,-97.84763,,SPI Advisory,Valiant Residential,San Marcos,The Settlement,210 Amberwood Dr S,Kyle,78640,5122957222,2012,,,,396,747,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,765.0,-2.26422764227641,-0.17548189095085975,0.3834159364926084,-1.1080752011249413,0.04951402907974662,13,0,1,0,1
71772,Jul-16,5,12420,Texas,453,Travis,1849.0,1.0,30.40336,-97.72264,,Northwood Ravin LLC,Northwood Ravin LLC,North Central Austin,The Standard at Domain North Side,11711 Domain Dr,Austin,78758,5125848065,2016,,,,563,794,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1477.3333333333333,1.7357723577235902,-0.12360458020747334,0.9668261925387336,1.0241700433072998,0.04165321809885385,9,0,1,0,1
66304,Apr-16,11,12420,Texas,491,Williamson,20302.0,1.0,30.58526,-97.84816,,Hughes Capital Management Inc,Valiant Residential,Cedar Park,The Standard at Leander Station,1680 Hero Way,Leander,78641,5122603300,2016,,,,225,858,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1121.25,1.7357723577235902,-0.05296313579094725,-0.2139682179019271,0.8092035945441255,0.013906751626567066,9,0,1,0,1
55211,Apr-15,14,12420,Texas,491,Williamson,20112.0,1.0,30.64727,-97.68655,,Western Securities,Western Securities,Round Rock/Georgetown,The Summit at Rivery Park I,1400 Rivery Blvd,Georgetown,78628,5128196860,2015,,,,228,817,4,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1114.2,0.7357723577235902,-0.09821781112028427,-0.20348779414061946,0.2977232766975859,0.019590771175472664,10,0,1,0,1
71824,Aug-16,23,12420,Texas,491,Williamson,20320.0,3.0,30.5285,-97.82406,,Horizon Realty Advisors,Horizon Realty Advisors,Cedar Park,The View at Cedar Park,1430 Main St,Cedar Park,78613,5122596700,2017,,,,166,911,4,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1255.7916666666667,2.73577235772359,0.005536810366488343,-0.4200832185409773,1.285530578263546,0.02073439539750475,8,0,1,0,1
13268,Apr-08,19,12420,Texas,453,Travis,2431.0,3.0,30.19013,-97.73265,,Singer Management,Singer Management,Southeast Austin,The Villas of Cordoba,5901 E Stassney Ln,Austin,78744,5124447430,2003,,,,156,1102,2,,S,0,0,0,0,0,0,0,0,1,0,0,1,0,1,685.1,-11.26422764227641,0.21635737104705832,-0.4550179644120028,-5.6582102027064884,0.0,22,1,0,0,1
54780,Dec-16,17,12420,Texas,453,Travis,1304.0,1.0,30.24345,-97.77267,,Bluerock Real Estate LLC,StoryBuilt,South Austin,Thornton Flats,2501 Thornton Rd,Austin,78704,5122984327,2017,,,,104,868,3,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1571.7222222222222,2.73577235772359,-0.041925410100865035,-0.6366786429413351,1.2279728272432686,0.03598065692216808,8,0,1,0,1
91020,Apr-19,7,12420,Texas,453,Travis,1741.0,1.0,30.38493,-97.944,,Kairoi Residential,Kairoi Residential,Far West Austin,Travis at The Lake,2208 N FM 620,Austin,78734,5126755253,2019,,,,312,950,4,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1546.625,4.73577235772359,0.04858394055780901,0.08996407117599436,2.4004541752643367,0.015627372837509052,6,0,1,0,1
35623,Aug-13,15,12420,Texas,453,Travis,1308.0,3.0,30.22876,-97.76697,,Belkorp,Greystar,South Austin,Tree Apartments,3715 S 1st St,Austin,78704,5125248000,2014,,,,335,823,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1516.1875,-0.2642276422764098,-0.09159517570623499,0.17031398667935305,-0.1255295765142048,0.0603697426443644,11,0,1,0,1
71817,Jan-18,7,12420,Texas,453,Travis,1713.0,1.0,30.20742,-97.80646,,Impact Developers,Magnolia Property Company,Far South Austin,Trillium Terrace,6500 Manchaca Rd,Austin,78745,5124028114,2018,,,,168,819,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1273.375,3.73577235772359,-0.09601026598226792,-0.41309626936677224,1.7564638451937604,0.02590743522865309,7,0,1,0,1
35681,Jan-13,7,12420,Texas,491,Williamson,21402.0,1.0,30.64447,-97.67776,,Privately Owned,Asset Living,Round Rock/Georgetown,Two Rivers,105 N Austin Ave,Georgetown,78626,5122405401,2013,,,,179,984,2,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1291.0,-1.2642276422764098,0.08611220790408836,-0.37466804890864425,-0.6812137685487072,0.0,12,0,1,0,1
71821,Apr-17,15,12420,Texas,491,Williamson,20406.0,2.0,30.43767,-97.77071,,Privately Owned,Lincoln Property Company,Northwest Austin,Urban North,8101 San Felipe Blvd,Austin,78729,5123946612,2017,,,,179,768,3,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1256.0,2.73577235772359,-0.15230266700168704,-0.37466804890864425,1.2472617689795602,0.06104468541831452,8,0,1,0,1
23047,Mar-10,6,12420,Texas,453,Travis,1849.0,1.0,30.39619,-97.72576,,LaSalle Investment Management,Lincoln Property Company,North Central Austin,Villages At The Domain,11011 Domain Dr,Austin,78758,5128367300,2010,2019.0,,,444,888,4,,S,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1073.7142857142858,-4.26422764227641,-0.019849958720700722,0.5511027166735305,-2.027848265419709,0.13767593755404073,6,1,0,0,1
26336,Dec-09,8,12420,Texas,491,Williamson,20406.0,1.0,30.45125,-97.77477,,Qualico Communities,Greystar,Northwest Austin,Villages at Turtle Rock,12800 Turtle Rock Rd,Austin,78729,5123369000,2009,,,,356,866,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,841.4444444444445,-5.26422764227641,-0.0441329552388815,0.24367695300850656,-2.596618317108168,0.20674050564814123,16,1,0,0,1
91636,Mar-18,18,12420,Texas,491,Williamson,21504.0,3.0,30.58402,-97.66645,,Berkshire Communities,Berkshire Communities,Round Rock/Georgetown,Villages of Georgetown,1400 Westinghouse Rd,Georgetown,78626,5126886200,2019,,,,438,1075,2,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1428.9473684210527,4.73577235772359,0.18655551168383644,0.5301418691509152,2.529881206197129,0.061441244818800575,6,0,1,0,1
52347,Mar-15,12,12420,Texas,453,Travis,1855.0,4.0,30.47985,-97.62714,,Nolan Real Estate Services,Nolan Real Estate Services,Pflugerville/Wells Branch,Villas at Spring Trails I,901 New Meister Ln,Pflugerville,78660,5122514663,2015,,,,270,937,2,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1143.7692307692307,0.7357723577235902,0.03423489716070205,-0.05676186148231255,0.3668042757135432,0.008473791793138839,10,0,1,0,1
30455,Mar-09,15,12420,Texas,453,Travis,1840.0,1.0,30.42336,-97.66562,,New York Life,Alliance Residential Company,Pflugerville/Wells Branch,Villas at Tech Ridge,13838 The Lakes Blvd,Pflugerville,78660,5122518700,2009,2017.0,,,350,976,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,871.875,-5.26422764227641,0.07728202735202272,0.22271610548589127,-2.5643859918354197,0.19486800952419342,8,1,0,0,1
34304,Sep-10,4,12420,Texas,209,Hays,10909.0,3.0,30.01722,-97.87203,,GVA Property Management,GVA Property Management,San Marcos,Vista at Plum Creek,4925 Cromwell Dr,Kyle,78640,5122681315,2010,,,,264,883,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,828.8,-4.26422764227641,-0.025368821565741828,-0.07772270900492784,-2.1552690094089133,0.13573576799140685,15,0,1,0,1
53652,May-14,8,12420,Texas,453,Travis,305.0,2.0,30.31568,-97.72454,,Versa Development,Lincoln Property Company,Near North Austin,Waller Creekside on 51st,105 W 51st St,Austin,78751,5123002200,2014,,,,139,799,3,,S,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1310.5555555555557,-0.2642276422764098,-0.11808571736243223,-0.5144070323927461,-0.2704209428254838,0.04554160995865524,11,0,1,0,1
82292,Jun-18,14,12420,Texas,453,Travis,1826.0,1.0,30.39538,-97.6786,,Larry Peel Company,Larry Peel Company,North Central Austin,Walnut Park,12101 N Lamar Blvd,Austin,78753,5128211000,2019,,,,277,978,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1427.1333333333334,4.73577235772359,0.07948957249003907,-0.032307539372594674,2.385271542734288,0.02639986324881489,6,0,1,0,1
62303,Mar-09,14,12420,Texas,21,Bastrop,950400.0,4.0,30.10905,-97.3063,,Mount Auburn Multifamily,Bluestone Properties,Southeast Austin,Walnut Ridge Phase I & II,1900 Walnut St,Bastrop,78602,5125810009,2008,,,,200,940,2,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,815.9333333333333,-6.26422764227641,0.0375462148677268,-0.30130508257949074,-3.181110973193785,0.06523334852382685,17,1,0,0,1
51952,Nov-16,11,12420,Texas,453,Travis,1401.0,1.0,30.25441,-97.74379,,CWS Capital Partners LLC,CWS Apartments Homes LLC,South Austin,Water Marq,300 E Riverside Dr,Austin,78704,5124429200,2017,,,,264,1021,6,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2687.5833333333335,2.73577235772359,0.12695179295739267,-0.07772270900492784,1.3904271749480273,0.03666000982505599,8,0,1,0,1
82396,Mar-19,5,12420,Texas,453,Travis,1840.0,3.0,30.43414,-97.65279,,,Capstone Real Estate Services,Pflugerville/Wells Branch,Wells Junction,15001 Strathaven Pass,Pflugerville,78660,5122207072,2019,,,,264,795,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1236.5,4.73577235772359,-0.12250080763846516,-0.07772270900492784,2.31559139476927,0.03566890079815561,6,0,1,0,1
65698,Oct-15,10,12420,Texas,453,Travis,1503.0,1.0,30.32201,-97.71922,,Eaton Vance,Greystar,Near North Austin,West Koenig Flats,5608 Avenue F,Austin,78751,5123740733,2016,,,,210,931,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1672.5454545454545,1.7357723577235902,0.027612261746652766,-0.2663703367084653,0.8228957900440979,0.05790724749994995,9,0,1,0,1
20173,Nov-08,17,12420,Texas,453,Travis,1761.0,1.0,30.36854,-97.8032,,The Connor Group,Oden Hughes LLC,Far West Austin,West Lake Vistas,7201 Ranch Rd 2222,Austin,78730,5123627029,2009,,,,334,1032,4,,S,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1241.1666666666667,-5.26422764227641,0.13909329121648306,0.16682051209225035,-2.5570217313548103,0.2014203008720526,16,0,1,0,1
36486,Jan-18,22,12420,Texas,453,Travis,1910.0,2.0,30.26085,-97.81037,,Cypress Real Estate Advisors ,Cypress Real Estate Advisors ,Southwest Austin,Westerly 360,2500 Walsh Tarlton Ln,Austin,78746,5123279378,2018,,,,189,991,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1926.9130434782608,3.73577235772359,0.09383861588714604,-0.33973330303761873,1.828091103020415,0.08599873904064168,7,0,1,0,1
37782,Apr-13,10,12420,Texas,453,Travis,1100.0,1.0,30.2651,-97.7422,,Hartz Mountain Industries,Greystar,Downtown/University,Whitley Apartments,301 Brazos St,Austin,78701,5124730301,2013,,,,268,886,17,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2588.0,-1.2642276422764098,-0.022057503858717076,-0.06374881065651761,-0.6514808344271236,0.0005950922392970909,12,0,1,0,1
82341,Dec-18,10,12420,Texas,453,Travis,1849.0,1.0,30.38659,-97.7224,,GID Real Estate Investments,Windsor Communities,North Central Austin,Windsor Burnet,10301 Burnet Rd,Austin,78758,8338922320,2019,,,,352,893,4,,S,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1638.3636363636363,4.73577235772359,-0.014331095875659616,0.22970305466009622,2.409527461031116,0.08076053980485466,6,0,1,0,1
82555,Feb-17,13,12420,Texas,453,Travis,1915.0,1.0,30.2474,-97.85868,,GID Real Estate Investments,Windsor Communities,Southwest Austin,Windsor Lantana Hills,6601 Rialto Blvd,Austin,78735,5123541570,2017,,,,300,955,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1350.4285714285713,2.73577235772359,0.05410280340285012,0.048042376130763786,1.3937254951088027,0.15505581912874036,8,0,1,0,1
90988,Aug-18,11,12420,Texas,453,Travis,1915.0,1.0,30.24857,-97.86086,,Privately Owned,Windsor Communities,Southwest Austin,Windsor Oak Hill,6701 Rialto Blvd,Austin,78735,5124928364,2019,,,,370,943,4,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1406.9166666666667,4.73577235772359,0.04085753257475133,0.2925855972279421,2.4386605580798086,0.0921215599746746,6,0,1,0,1
19876,Jan-09,8,12420,Texas,453,Travis,1100.0,2.0,30.25596,-97.73959,,GID Real Estate Investments,Windsor Communities,Downtown/University,Windsor On The Lake,43 Rainey St,Austin,78701,5124761810,2009,,,,187,1131,31,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1885.0,-5.26422764227641,0.24836677554829678,-0.3467202522118239,-2.6269478389160805,0.19931399904187633,16,0,1,0,1
71889,Feb-17,16,12420,Texas,453,Travis,1785.0,1.0,30.43891,-97.73775,,GID Real Estate Investments,Windsor Communities,Northwest Austin,Windsor Republic Place,5708 W Parmer Ln,Austin,78727,5122199771,2018,,,,290,955,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1369.764705882353,3.73577235772359,0.05410280340285012,0.013107630259738379,1.8867385459345978,0.01625115534843565,7,0,1,0,1
41311,Nov-14,18,12420,Texas,453,Travis,1303.0,2.0,30.25721,-97.75993,,GID Real Estate Investments,Windsor Communities,South Austin,Windsor South Lamar,809 S Lamar Blvd,Austin,78704,5124459000,2015,,,,340,905,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1994.1052631578948,0.7357723577235902,-0.00108582504756094,0.18778135961486564,0.4051167032704999,0.06773383185925501,10,0,1,0,1
79577,May-17,8,12420,Texas,209,Hays,10804.0,3.0,30.03098,-98.10173,,Sendera Investment Group,Merge Management,San Marcos,Woodcreek Apartments,16515 Ranch Road 12,Woodcreek,78676,5126483989,2017,,,,72,935,2,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1176.888888888889,2.73577235772359,0.032027352022685696,-0.7484698297286168,1.2278004185228775,0.0012272255262909444,8,0,1,0,1
47913,Sep-17,12,10420,Ohio,153,Summit,530902.0,3.0,41.08548,-81.43438,,PREMIER DEVELOPMENTS LLC,PREMIER DEVELOPMENTS LLC,South Summit County,Colony Hills,558 Colony Park Dr,Tallmadge,44278,3308005656,2017,,,,40,1183,2,,S,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1140.3846153846155,2.73577235772359,0.3057629491367242,-0.8602610165158981,1.2875628602996325,0.0,8,1,0,1,0
51333,Jan-16,4,10420,Ohio,153,Summit,502500.0,2.0,41.06638,-81.48264,,"IRG Realty Advisors, LLC","IRG Realty Advisors, LLC",South Summit County,East End Residences,1201 E Market St,Akron,44305,3308400157,2016,,,,105,842,6,,S,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1219.0,1.7357723577235902,-0.07062349689507885,-0.6331851683542327,0.7200620961224249,0.0,9,1,0,1,0
